date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:10	87533/87533	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/jquery-3.7.1.min.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/jquery-3.7.1.min.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:11	80663/80663	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/bootstrap.bundle.min.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/bootstrap.bundle.min.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:11	4188/4188	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/Font-Awesome.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/Font-Awesome.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:11	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/jquery.nice-select.min.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/jquery.nice-select.min.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:11	73170/73170	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/select2.min.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/select2.min.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:11	53180/53180	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/slick.min.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/slick.min.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:12	9029/9029	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/jquery.marquee.min.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/jquery.marquee.min.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:12	31686/31686	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/jquery.youtube-background.min.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/jquery.youtube-background.min.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:12	8155/8155	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/wow.min.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/wow.min.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:12	6244/6244	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/animated_barfiller.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/animated_barfiller.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:13	5205/5205	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/jquery.simple-bar-graph.min.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/jquery.simple-bar-graph.min.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:13	15108/15108	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/sticky_sidebar.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/sticky_sidebar.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:13	151092/151092	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/summernote.min.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/summernote.min.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:13	1401/1401	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/scroll_button.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/scroll_button.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:14	12020/12020	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2006:00:08%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/js/script.js	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/js/script.js	(from https://html.themefax.com/faxestate/html/ltr/index_3.html)
12:42:14	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.eot	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.eot	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:14	78460/78460	---M--	200	added ('OK')	font/woff2	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.woff2	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.woff2	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:15	136822/136822	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.eot?	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400d41d.eot	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:15	92136/92136	---M--	200	added ('OK')	font/woff	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.woff	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.woff	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:21	136516/136516	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.ttf	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.ttf	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:34	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.eot	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.eot	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:37	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.svg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-brands-400.svg	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:37	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.eot?	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400d41d.eot	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:37	13548/13548	---M--	200	added ('OK')	font/woff2	date:Fri,%2019%20Jan%202024%2005:58:42%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.woff2	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.woff2	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:38	16772/16772	---M--	200	added ('OK')	font/woff	date:Fri,%2019%20Jan%202024%2005:58:42%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.woff	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.woff	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:38	34052/34052	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2019%20Jan%202024%2005:58:42%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.ttf	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.ttf	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:38	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.svg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-regular-400.svg	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:39	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20Jan%202024%2005:58:42%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.eot	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.eot	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:39	204814/204814	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20Jan%202024%2005:58:42%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.eot?	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900d41d.eot	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:39	80300/80300	---M--	200	added ('OK')	font/woff2	date:Fri,%2019%20Jan%202024%2005:58:42%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.woff2	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.woff2	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:39	104280/104280	---M--	200	added ('OK')	font/woff	date:Fri,%2019%20Jan%202024%2005:58:42%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.woff	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.woff	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:40	204528/204528	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2019%20Jan%202024%2005:58:42%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.ttf	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.ttf	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:40	917575/917575	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2019%20Jan%202024%2005:58:42%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.svg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/webfonts/fa-solid-900.svg	(from https://html.themefax.com/faxestate/html/ltr/assets/css/all.min.css)
12:42:40	12072/12072	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/css/font/summernote.eot	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/css/font/summernote.eot	(from https://html.themefax.com/faxestate/html/ltr/assets/css/summernote.min.css)
12:42:40	12072/12072	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/css/font/summernote.eot?	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/css/font/summernoted41d.eot	(from https://html.themefax.com/faxestate/html/ltr/assets/css/summernote.min.css)
12:42:41	6156/6156	---M--	200	added ('OK')	font/woff2	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/css/font/summernote.woff2	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/css/font/summernote.woff2	(from https://html.themefax.com/faxestate/html/ltr/assets/css/summernote.min.css)
12:42:41	7428/7428	---M--	200	added ('OK')	font/woff	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/css/font/summernote.woff	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/css/font/summernote.woff	(from https://html.themefax.com/faxestate/html/ltr/assets/css/summernote.min.css)
12:42:41	11896/11896	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/css/font/summernote.ttf	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/css/font/summernote.ttf	(from https://html.themefax.com/faxestate/html/ltr/assets/css/summernote.min.css)
12:42:41	3161/3161	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/banner_shape_1.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/banner_shape_1.png	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:42	8627/8627	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/footer_shape_1.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/footer_shape_1.png	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:42	2499/2499	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/testi_quot_icon.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/testi_quot_icon.png	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:42	1113/1113	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/testi_dot_shapes.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/testi_dot_shapes.png	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:42	13792/13792	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/about_2_shapes.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/about_2_shapes.png	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:43	4953/4953	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/testi_quot_icon_2.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/testi_quot_icon_2.png	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:43	2316/2316	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/review.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/review.png	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:43	1567/1567	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/Star.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/Star.png	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:43	10554/10554	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/blog_owner_bg.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/blog_owner_bg.jpg	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:43	56539/56539	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/blog_state_bg.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/blog_state_bg.jpg	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:44	5830/5830	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/checkmark.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/checkmark.png	(from https://html.themefax.com/faxestate/html/ltr/assets/css/style.css)
12:42:44	5615/5615	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/logo_1.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/logo_1.png	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:44	26250/26250	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/offcanvas_bg.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/offcanvas_bg.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:45	10166/10166	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/offcanvas_img_3.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/offcanvas_img_3.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:45	7041/7041	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/offcanvas_img_1.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/offcanvas_img_1.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:45	10231/10231	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/offcanvas_img_2.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/offcanvas_img_2.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:45	59586/59586	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/banner_bg.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/banner_bg.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:45	128263/128263	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/about_1.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/about_1.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:46	60753/60753	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/about_2.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/about_2.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:46	79494/79494	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/about_3.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/about_3.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:46	4334/4334	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/about_icon_1.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/about_icon_1.png	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:46	2908/2908	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/about_icon_2.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/about_icon_2.png	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:46	3764/3764	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/about_icon_3.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/about_icon_3.png	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:47	3673/3673	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:36%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/about_icon_4.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/about_icon_4.png	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:47	79161/79161	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/destination_1.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/destination_1.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:47	44128/44128	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/destination_2.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/destination_2.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:47	70189/70189	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/destination_3.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/destination_3.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:48	45594/45594	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/destination_4.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/destination_4.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:48	59318/59318	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/destination_5.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/destination_5.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:48	105287/105287	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/property_1.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/property_1.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:48	2384/2384	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/bad.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/bad.png	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:48	3691/3691	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/bathtab.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/bathtab.png	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:49	4309/4309	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/squre.png	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/squre.png	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:49	87795/87795	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/property_2.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/property_2.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:49	100960/100960	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/property_3.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/property_3.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:50	128314/128314	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/property_4.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/property_4.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:50	110845/110845	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/property_5.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/property_5.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:50	99285/99285	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:40%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/property_6.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/property_6.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
12:42:50	290709/290709	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jan%202024%2005:58:38%20GMT	https://html.themefax.com/faxestate/html/ltr/assets/images/find_state.jpg	D:/Httrack/Faxestate/html.themefax.com/faxestate/html/ltr/assets/images/find_state.jpg	(from https://html.themefax.com/faxestate/html/ltr/index.html)
